Year_Month,Card_type,Travel_Mode,Trip
Jun-2020,Sgl Trip Ferry Adult,Ferry,3592.0
Jun-2020,Sgl Trip Ferry Child/Youth,Ferry,2299.0
Jun-2020,Adult,Light Rail,406393.0
Jun-2020,CTP,Light Rail,140495.0
Jun-2020,Child/Youth,Light Rail,25510.0
Jun-2020,Concession,Light Rail,32459.0
Jun-2020,Day Pass without SAF,Light Rail,32.0
Jun-2020,Employee,Light Rail,1743.0
Jun-2020,Free Travel,Light Rail,1138.0
Jun-2020,School Student,Light Rail,45025.0
Jun-2020,Senior/Pensioner,Light Rail,118312.0
Jun-2020,Sgl Trip LR Adult,Light Rail,762.0
Jun-2020,Sgl Trip LR Child/Youth,Light Rail,410.0
Jun-2020,Adult,Metro,444552.0
Jun-2020,CTP,Metro,112387.0
Jun-2020,Child/Youth,Metro,46163.0
Jun-2020,Concession,Metro,48461.0
Jun-2020,Day Pass Child/Youth w/o SAF,Metro,4.0
Jun-2020,Day Pass without SAF,Metro,4.0
Jun-2020,Employee,Metro,5725.0
Jun-2020,Free Travel,Metro,734.0
Jun-2020,School Student,Metro,80422.0
Jun-2020,Senior/Pensioner,Metro,52746.0
Jun-2020,Sgl Trip Rail Adult,Metro,1921.0
Jun-2020,Sgl Trip Rail Child/Youth,Metro,2508.0
Jun-2020,Adult,Train,8357270.0
Jun-2020,CTP,Train,1900026.0
Jun-2020,Child/Youth,Train,380309.0
Jun-2020,Concession,Train,554058.0
Jun-2020,Day Pass Child/Youth w/o SAF,Train,11.0
Jun-2020,Day Pass without SAF,Train,543.0
Jun-2020,Employee,Train,203267.0
Jun-2020,Free Travel,Train,14546.0
Jun-2020,School Student,Train,936253.0
Jun-2020,Senior/Pensioner,Train,1360337.0
Jun-2020,Sgl Trip Rail Adult,Train,35863.0
Jun-2020,Sgl Trip Rail Child/Youth,Train,20187.0
Jul-2020,Adult,Bus,5980811.0
Jul-2020,Adult Single Bus Trip 1,Bus,142.0
Jul-2020,Adult Single Bus Trip 2,Bus,76.0
Jul-2020,Adult Single Bus Trip 3,Bus,18.0
Jul-2020,CTP,Bus,2013614.0
Jul-2020,Child/Youth,Bus,863848.0
Jul-2020,Child/Youth Single Bus Trip 1,Bus,34.0
Jul-2020,Child/Youth Single Bus Trip 2,Bus,31.0
Jul-2020,Child/Youth Single Bus Trip 3,Bus,5.0
Jul-2020,Concession,Bus,581048.0
Jul-2020,Day Pass Child/Youth w/o SAF,Bus,62.0
Jul-2020,Day Pass without SAF,Bus,559.0
Jul-2020,Employee,Bus,54732.0
Jul-2020,Free Travel,Bus,24073.0
Jul-2020,On Demand,Bus,16368.0
Jul-2020,School Student,Bus,1033486.0
Jul-2020,Senior/Pensioner,Bus,2563464.0
Jul-2020,Adult,Ferry,202450.0
Jul-2020,CTP,Ferry,101923.0
Jul-2020,Child/Youth,Ferry,48004.0
Jul-2020,Concession,Ferry,12344.0
Jul-2020,Day Pass without SAF,Ferry,14.0
Jul-2020,Employee,Ferry,2701.0
Jul-2020,Free Travel,Ferry,1215.0
Jul-2020,School Student,Ferry,2989.0
Jul-2020,Senior/Pensioner,Ferry,80353.0
Jul-2020,Sgl Trip Ferry Adult,Ferry,6021.0
Jul-2020,Sgl Trip Ferry Child/Youth,Ferry,5740.0
Jul-2020,Adult,Light Rail,521409.0
Jul-2020,CTP,Light Rail,194622.0
Jul-2020,Child/Youth,Light Rail,57156.0
Jul-2020,Concession,Light Rail,47485.0
Jul-2020,Day Pass without SAF,Light Rail,30.0
Jul-2020,Employee,Light Rail,3323.0
Jul-2020,Free Travel,Light Rail,1336.0
Jul-2020,School Student,Light Rail,24956.0
Jul-2020,Senior/Pensioner,Light Rail,141973.0
Jul-2020,Sgl Trip LR Adult,Light Rail,1077.0
Jul-2020,Sgl Trip LR Child/Youth,Light Rail,1003.0
Jul-2020,Adult,Metro,522269.0
Jul-2020,CTP,Metro,139350.0
Jul-2020,Child/Youth,Metro,89378.0
Jul-2020,Concession,Metro,72925.0
Jul-2020,Day Pass without SAF,Metro,4.0
Jul-2020,Employee,Metro,6046.0
Jul-2020,Free Travel,Metro,826.0
Jul-2020,School Student,Metro,48768.0
Jul-2020,Senior/Pensioner,Metro,58530.0
Jul-2020,Sgl Trip Rail Adult,Metro,2016.0
Jul-2020,Sgl Trip Rail Child/Youth,Metro,3662.0
Jul-2020,Adult,Train,9499639.0
Jul-2020,CTP,Train,2292077.0
Jul-2020,Child/Youth,Train,643641.0
Jul-2020,Concession,Train,722855.0
Jul-2020,Day Pass Child/Youth w/o SAF,Train,47.0
Jul-2020,Day Pass without SAF,Train,579.0
Jul-2020,Employee,Train,216720.0
Jul-2020,Free Travel,Train,16171.0
Jul-2020,School Student,Train,519597.0
Jul-2020,Senior/Pensioner,Train,1466814.0
Jul-2020,Sgl Trip Rail Adult,Train,39724.0
Jul-2020,Sgl Trip Rail Child/Youth,Train,29040.0
Aug-2020,Adult,Bus,5609631.0
Aug-2020,Adult Single Bus Trip 1,Bus,114.0
Aug-2020,Adult Single Bus Trip 2,Bus,41.0
Aug-2020,Adult Single Bus Trip 3,Bus,22.0
Aug-2020,CTP,Bus,1939712.0
Aug-2020,Child/Youth,Bus,628201.0
Aug-2020,Child/Youth Single Bus Trip 1,Bus,9.0
Aug-2020,Child/Youth Single Bus Trip 2,Bus,7.0
Aug-2020,Child/Youth Single Bus Trip 3,Bus,5.0
Aug-2020,Concession,Bus,622654.0
Aug-2020,Day Pass Child/Youth w/o SAF,Bus,1.0
Aug-2020,Day Pass without SAF,Bus,422.0
Aug-2020,Employee,Bus,51775.0
Aug-2020,Free Travel,Bus,22685.0
Aug-2020,On Demand,Bus,14999.0
Aug-2020,School Student,Bus,1806836.0
Aug-2020,Senior/Pensioner,Bus,2410075.0
Aug-2020,Adult,Ferry,170746.0
Aug-2020,CTP,Ferry,90937.0
Aug-2020,Child/Youth,Ferry,16218.0
Aug-2020,Concession,Ferry,11428.0
Aug-2020,Day Pass without SAF,Ferry,1.0
Aug-2020,Employee,Ferry,2368.0
Aug-2020,Free Travel,Ferry,939.0
Aug-2020,School Student,Ferry,5201.0
Aug-2020,Senior/Pensioner,Ferry,68959.0
Aug-2020,Sgl Trip Ferry Adult,Ferry,1898.0
Aug-2020,Sgl Trip Ferry Child/Youth,Ferry,1282.0
Aug-2020,Adult,Light Rail,513778.0
Aug-2020,CTP,Light Rail,192136.0
Aug-2020,Child/Youth,Light Rail,27831.0
Aug-2020,Concession,Light Rail,54331.0
Aug-2020,Day Pass without SAF,Light Rail,20.0
Aug-2020,Employee,Light Rail,4067.0
Aug-2020,Free Travel,Light Rail,1148.0
Aug-2020,School Student,Light Rail,39183.0
Aug-2020,Senior/Pensioner,Light Rail,132272.0
Aug-2020,Sgl Trip LR Adult,Light Rail,451.0
Aug-2020,Sgl Trip LR Child/Youth,Light Rail,251.0
Aug-2020,Adult,Metro,503923.0
Aug-2020,CTP,Metro,148270.0
Aug-2020,Child/Youth,Metro,47188.0
Aug-2020,Concession,Metro,104706.0
Aug-2020,Day Pass without SAF,Metro,5.0
Aug-2020,Employee,Metro,5770.0
Aug-2020,Free Travel,Metro,844.0
Aug-2020,School Student,Metro,80446.0
Aug-2020,Senior/Pensioner,Metro,53995.0
Aug-2020,Sgl Trip Rail Adult,Metro,1613.0
Aug-2020,Sgl Trip Rail Child/Youth,Metro,2142.0
Aug-2020,Adult,Train,8635155.0
Aug-2020,CTP,Train,2128878.0
Aug-2020,Child/Youth,Train,376987.0
Aug-2020,Concession,Train,756263.0
Aug-2020,Day Pass Child/Youth w/o SAF,Train,7.0
Aug-2020,Day Pass without SAF,Train,514.0
Aug-2020,Employee,Train,203844.0
Aug-2020,Free Travel,Train,15100.0
Aug-2020,School Student,Train,891939.0
Aug-2020,Senior/Pensioner,Train,1333085.0
Aug-2020,Sgl Trip Rail Adult,Train,26791.0
Aug-2020,Sgl Trip Rail Child/Youth,Train,16736.0
Sep-2020,Adult,Bus,5844392.0
Sep-2020,Adult Single Bus Trip 1,Bus,76.0
Sep-2020,Adult Single Bus Trip 2,Bus,36.0
Sep-2020,Adult Single Bus Trip 3,Bus,24.0
Sep-2020,CTP,Bus,2131509.0
Sep-2020,Child/Youth,Bus,715957.0
Sep-2020,Child/Youth Single Bus Trip 1,Bus,5.0
Sep-2020,Child/Youth Single Bus Trip 2,Bus,1.0
Sep-2020,Child/Youth Single Bus Trip 3,Bus,5.0
Sep-2020,Concession,Bus,674595.0
Sep-2020,Day Pass Child/Youth w/o SAF,Bus,1.0
Sep-2020,Day Pass without SAF,Bus,436.0
Sep-2020,Employee,Bus,53927.0
Sep-2020,Free Travel,Bus,23695.0
Sep-2020,On Demand,Bus,16714.0
Sep-2020,School Student,Bus,1625421.0
Sep-2020,Senior/Pensioner,Bus,2603832.0
Sep-2020,Adult,Ferry,192004.0
Sep-2020,CTP,Ferry,104920.0
Sep-2020,Child/Youth,Ferry,28018.0
Sep-2020,Concession,Ferry,12944.0
Sep-2020,Day Pass without SAF,Ferry,4.0
Sep-2020,Employee,Ferry,3019.0
Sep-2020,Free Travel,Ferry,1163.0
Sep-2020,School Student,Ferry,5788.0
Sep-2020,Senior/Pensioner,Ferry,89053.0
Sep-2020,Sgl Trip Ferry Adult,Ferry,2772.0
Sep-2020,Sgl Trip Ferry Child/Youth,Ferry,2306.0
Sep-2020,Adult,Light Rail,539264.0
Sep-2020,CTP,Light Rail,214718.0
Sep-2020,Child/Youth,Light Rail,36925.0
Sep-2020,Concession,Light Rail,68439.0
Sep-2020,Day Pass without SAF,Light Rail,13.0
Sep-2020,Employee,Light Rail,4332.0
Sep-2020,Free Travel,Light Rail,1379.0
Sep-2020,School Student,Light Rail,39608.0
Sep-2020,Senior/Pensioner,Light Rail,153899.0
Sep-2020,Sgl Trip LR Adult,Light Rail,634.0
Sep-2020,Sgl Trip LR Child/Youth,Light Rail,394.0
Sep-2020,Adult,Metro,533927.0
Sep-2020,CTP,Metro,159481.0
Sep-2020,Child/Youth,Metro,61501.0
Sep-2020,Concession,Metro,94107.0
Sep-2020,Day Pass without SAF,Metro,6.0
Sep-2020,Employee,Metro,6245.0
Sep-2020,Free Travel,Metro,878.0
Sep-2020,School Student,Metro,80811.0
Sep-2020,Senior/Pensioner,Metro,62527.0
Sep-2020,Sgl Trip Rail Adult,Metro,1676.0
Sep-2020,Sgl Trip Rail Child/Youth,Metro,2653.0
Sep-2020,Adult,Train,9172681.0
Sep-2020,CTP,Train,2433375.0
Sep-2020,Child/Youth,Train,481158.0
Sep-2020,Concession,Train,836827.0
Sep-2020,Day Pass Child/Youth w/o SAF,Train,17.0
Sep-2020,Day Pass without SAF,Train,470.0
Sep-2020,Employee,Train,213889.0
Sep-2020,Free Travel,Train,16910.0
Sep-2020,School Student,Train,846898.0
Sep-2020,Senior/Pensioner,Train,1501862.0
Sep-2020,Sgl Trip Rail Adult,Train,31229.0
Sep-2020,Sgl Trip Rail Child/Youth,Train,20973.0
Oct-2020,Adult,Bus,6006332.0
Oct-2020,Adult Single Bus Trip 1,Bus,107.0
Oct-2020,Adult Single Bus Trip 2,Bus,46.0
Oct-2020,Adult Single Bus Trip 3,Bus,25.0
Oct-2020,CTP,Bus,2395589.0
Oct-2020,Child/Youth,Bus,838452.0
Oct-2020,Child/Youth Single Bus Trip 1,Bus,17.0
Oct-2020,Child/Youth Single Bus Trip 2,Bus,10.0
Oct-2020,Child/Youth Single Bus Trip 3,Bus,7.0
Oct-2020,Concession,Bus,691561.0
Oct-2020,Day Pass Child/Youth w/o SAF,Bus,1.0
Oct-2020,Day Pass without SAF,Bus,527.0
Oct-2020,Employee,Bus,56430.0
Oct-2020,Free Travel,Bus,24881.0
Oct-2020,On Demand,Bus,16944.0
Oct-2020,School Student,Bus,1261371.0
Oct-2020,Senior/Pensioner,Bus,2766738.0
Oct-2020,Adult,Ferry,232826.0
Oct-2020,CTP,Ferry,128751.0
Oct-2020,Child/Youth,Ferry,57850.0
Oct-2020,Concession,Ferry,14082.0
Oct-2020,Day Pass Child/Youth w/o SAF,Ferry,4.0
Oct-2020,Day Pass without SAF,Ferry,20.0
Oct-2020,Employee,Ferry,3562.0
Oct-2020,Free Travel,Ferry,1425.0
Oct-2020,School Student,Ferry,4702.0
Oct-2020,Senior/Pensioner,Ferry,106677.0
Oct-2020,Sgl Trip Ferry Adult,Ferry,5593.0
Oct-2020,Sgl Trip Ferry Child/Youth,Ferry,5240.0
Oct-2020,Adult,Light Rail,632151.0
Oct-2020,CTP,Light Rail,274808.0
Oct-2020,Child/Youth,Light Rail,58974.0
Oct-2020,Concession,Light Rail,85187.0
Oct-2020,Day Pass without SAF,Light Rail,30.0
Oct-2020,Employee,Light Rail,5719.0
Oct-2020,Free Travel,Light Rail,1541.0
Oct-2020,School Student,Light Rail,28522.0
Oct-2020,Senior/Pensioner,Light Rail,188672.0
Oct-2020,Sgl Trip LR Adult,Light Rail,1075.0
Oct-2020,Sgl Trip LR Child/Youth,Light Rail,866.0
Oct-2020,Adult,Metro,552180.0
Oct-2020,CTP,Metro,173066.0
Oct-2020,Child/Youth,Metro,80137.0
Oct-2020,Concession,Metro,102905.0
Oct-2020,Day Pass without SAF,Metro,13.0
Oct-2020,Employee,Metro,6414.0
Oct-2020,Free Travel,Metro,945.0
Oct-2020,School Student,Metro,63594.0
Oct-2020,Senior/Pensioner,Metro,68481.0
Oct-2020,Sgl Trip Rail Adult,Metro,2060.0
Oct-2020,Sgl Trip Rail Child/Youth,Metro,3007.0
Oct-2020,Adult,Train,9591778.0
Oct-2020,CTP,Train,2817668.0
Oct-2020,Child/Youth,Train,638173.0
Oct-2020,Concession,Train,859401.0
Oct-2020,Day Pass Child/Youth w/o SAF,Train,11.0
Oct-2020,Day Pass without SAF,Train,523.0
Oct-2020,Employee,Train,217613.0
Oct-2020,Free Travel,Train,18019.0
Oct-2020,School Student,Train,646636.0
Oct-2020,Senior/Pensioner,Train,1644798.0
Oct-2020,Sgl Trip Rail Adult,Train,39312.0
Oct-2020,Sgl Trip Rail Child/Youth,Train,28525.0
Nov-2020,Adult,Bus,6166389.0
Nov-2020,Adult Single Bus Trip 1,Bus,78.0
Nov-2020,Adult Single Bus Trip 2,Bus,30.0
Nov-2020,Adult Single Bus Trip 3,Bus,13.0
Nov-2020,CTP,Bus,2558091.0
Nov-2020,Child/Youth,Bus,704689.0
Nov-2020,Child/Youth Single Bus Trip 1,Bus,4.0
Nov-2020,Child/Youth Single Bus Trip 2,Bus,7.0
Nov-2020,Child/Youth Single Bus Trip 3,Bus,4.0
Nov-2020,Concession,Bus,678187.0
Nov-2020,Day Pass Child/Youth w/o SAF,Bus,17.0
Nov-2020,Day Pass without SAF,Bus,563.0
Nov-2020,Employee,Bus,59168.0
Nov-2020,Free Travel,Bus,26771.0
Nov-2020,On Demand,Bus,17146.0
Nov-2020,School Student,Bus,1701786.0
Nov-2020,Senior/Pensioner,Bus,2896802.0
Nov-2020,Adult,Ferry,219061.0
Nov-2020,CTP,Ferry,132605.0
Nov-2020,Child/Youth,Ferry,28016.0
Nov-2020,Concession,Ferry,13061.0
Nov-2020,Day Pass without SAF,Ferry,12.0
Nov-2020,Employee,Ferry,3443.0
Nov-2020,Free Travel,Ferry,1514.0
Nov-2020,School Student,Ferry,7451.0
Nov-2020,Senior/Pensioner,Ferry,116804.0
Nov-2020,Sgl Trip Ferry Adult,Ferry,4573.0
Nov-2020,Sgl Trip Ferry Child/Youth,Ferry,2573.0
Nov-2020,Adult,Light Rail,685141.0
Nov-2020,CTP,Light Rail,314136.0
Nov-2020,Child/Youth,Light Rail,45912.0
Nov-2020,Concession,Light Rail,85355.0
Nov-2020,Day Pass without SAF,Light Rail,23.0
Nov-2020,Employee,Light Rail,5995.0
Nov-2020,Free Travel,Light Rail,1759.0
Nov-2020,School Student,Light Rail,38838.0
Nov-2020,Senior/Pensioner,Light Rail,213033.0
Nov-2020,Sgl Trip LR Adult,Light Rail,1026.0
Nov-2020,Sgl Trip LR Child/Youth,Light Rail,597.0
Nov-2020,Adult,Metro,617476.0
Nov-2020,CTP,Metro,201491.0
Nov-2020,Child/Youth,Metro,66747.0
Nov-2020,Concession,Metro,86880.0
Nov-2020,Day Pass without SAF,Metro,1.0
Nov-2020,Employee,Metro,7401.0
Nov-2020,Free Travel,Metro,1081.0
Nov-2020,School Student,Metro,93904.0
Nov-2020,Senior/Pensioner,Metro,81964.0
Nov-2020,Sgl Trip Rail Adult,Metro,2462.0
Nov-2020,Sgl Trip Rail Child/Youth,Metro,2839.0
Nov-2020,Adult,Train,9919415.0
Nov-2020,CTP,Train,3065452.0
Nov-2020,Child/Youth,Train,514868.0
Nov-2020,Concession,Train,837790.0
Nov-2020,Day Pass Child/Youth w/o SAF,Train,29.0
Nov-2020,Day Pass without SAF,Train,522.0
Nov-2020,Employee,Train,226179.0
Nov-2020,Free Travel,Train,19717.0
Nov-2020,School Student,Train,900820.0
Nov-2020,Senior/Pensioner,Train,1767809.0
Nov-2020,Sgl Trip Rail Adult,Train,41236.0
Nov-2020,Sgl Trip Rail Child/Youth,Train,23433.0
Dec-2020,Adult,Bus,5739175.0
Dec-2020,Adult Single Bus Trip 1,Bus,96.0
Dec-2020,Adult Single Bus Trip 2,Bus,30.0
Dec-2020,Adult Single Bus Trip 3,Bus,6.0
Dec-2020,CTP,Bus,2549345.0
Dec-2020,Child/Youth,Bus,800460.0
Dec-2020,Child/Youth Single Bus Trip 1,Bus,1.0
Dec-2020,Child/Youth Single Bus Trip 2,Bus,6.0
Dec-2020,Child/Youth Single Bus Trip 3,Bus,2.0
Dec-2020,Concession,Bus,580697.0
Dec-2020,Day Pass Child/Youth w/o SAF,Bus,11.0
Dec-2020,Day Pass without SAF,Bus,618.0
Dec-2020,Employee,Bus,56361.0
Dec-2020,Free Travel,Bus,25512.0
Dec-2020,On Demand,Bus,17201.0
Dec-2020,School Student,Bus,780929.0
Dec-2020,Senior/Pensioner,Bus,2841423.0
Dec-2020,Adult,Ferry,197131.0
Dec-2020,CTP,Ferry,126639.0
Dec-2020,Child/Youth,Ferry,34165.0
Dec-2020,Concession,Ferry,11777.0
Dec-2020,Day Pass without SAF,Ferry,15.0
Dec-2020,Employee,Ferry,2932.0
Dec-2020,Free Travel,Ferry,1292.0
Dec-2020,School Student,Ferry,4291.0
Dec-2020,Senior/Pensioner,Ferry,93970.0
Dec-2020,Sgl Trip Ferry Adult,Ferry,5608.0
Dec-2020,Sgl Trip Ferry Child/Youth,Ferry,3470.0
Dec-2020,Adult,Light Rail,716948.0
Dec-2020,CTP,Light Rail,350597.0
Dec-2020,Child/Youth,Light Rail,64923.0
Dec-2020,Concession,Light Rail,71350.0
Dec-2020,Day Pass Child/Youth w/o SAF,Light Rail,2.0
Dec-2020,Day Pass without SAF,Light Rail,21.0
Dec-2020,Employee,Light Rail,6826.0
Dec-2020,Free Travel,Light Rail,1830.0
Dec-2020,School Student,Light Rail,20519.0
Dec-2020,Senior/Pensioner,Light Rail,216952.0
Dec-2020,Sgl Trip LR Adult,Light Rail,1418.0
Dec-2020,Sgl Trip LR Child/Youth,Light Rail,860.0
Dec-2020,Adult,Metro,583500.0
Dec-2020,CTP,Metro,215788.0
Dec-2020,Child/Youth,Metro,94959.0
Dec-2020,Concession,Metro,78503.0
Dec-2020,Day Pass without SAF,Metro,9.0
Dec-2020,Employee,Metro,7699.0
Dec-2020,Free Travel,Metro,1082.0
Dec-2020,School Student,Metro,51121.0
Dec-2020,Senior/Pensioner,Metro,77723.0
Dec-2020,Sgl Trip Rail Adult,Metro,3080.0
Dec-2020,Sgl Trip Rail Child/Youth,Metro,4100.0
Dec-2020,Adult,Train,9225046.0
Dec-2020,CTP,Train,3091734.0
Dec-2020,Child/Youth,Train,635972.0
Dec-2020,Concession,Train,756484.0
Dec-2020,Day Pass Child/Youth w/o SAF,Train,12.0
Dec-2020,Day Pass without SAF,Train,641.0
Dec-2020,Employee,Train,226494.0
Dec-2020,Free Travel,Train,18057.0
Dec-2020,School Student,Train,429805.0
Dec-2020,Senior/Pensioner,Train,1706291.0
Dec-2020,Sgl Trip Rail Adult,Train,51766.0
Dec-2020,Sgl Trip Rail Child/Youth,Train,31494.0
Jan-2021,Adult,Bus,5148624.0
Jan-2021,Adult Single Bus Trip 1,Bus,61.0
Jan-2021,Adult Single Bus Trip 2,Bus,23.0
Jan-2021,Adult Single Bus Trip 3,Bus,9.0
Jan-2021,CTP,Bus,2416896.0
Jan-2021,Child/Youth,Bus,887024.0
Jan-2021,Child/Youth Single Bus Trip 1,Bus,17.0
Jan-2021,Child/Youth Single Bus Trip 2,Bus,2.0
Jan-2021,Concession,Bus,499048.0
Jan-2021,Day Pass Child/Youth w/o SAF,Bus,2.0
Jan-2021,Day Pass without SAF,Bus,604.0
Jan-2021,Employee,Bus,48782.0
Jan-2021,Free Travel,Bus,21806.0
Jan-2021,On Demand,Bus,15373.0
Jan-2021,School Student,Bus,81935.0
Jan-2021,Senior/Pensioner,Bus,2447119.0
Jan-2021,Adult,Ferry,211318.0
Jan-2021,CTP,Ferry,141585.0
Jan-2021,Child/Youth,Ferry,62949.0
Jan-2021,Concession,Ferry,13986.0
Jan-2021,Day Pass Child/Youth w/o SAF,Ferry,1.0
Jan-2021,Day Pass without SAF,Ferry,18.0
Jan-2021,Employee,Ferry,3292.0
Jan-2021,Free Travel,Ferry,1329.0
Jan-2021,School Student,Ferry,730.0
Jan-2021,Senior/Pensioner,Ferry,94831.0
Jan-2021,Sgl Trip Ferry Adult,Ferry,4247.0
Jan-2021,Sgl Trip Ferry Child/Youth,Ferry,4985.0
Jan-2021,Adult,Light Rail,627839.0
Jan-2021,CTP,Light Rail,309592.0
Jan-2021,Child/Youth,Light Rail,77802.0
Jan-2021,Concession,Light Rail,64830.0
Jan-2021,Day Pass without SAF,Light Rail,27.0
Jan-2021,Employee,Light Rail,5735.0
Jan-2021,Free Travel,Light Rail,1690.0
Jan-2021,School Student,Light Rail,2499.0
Jan-2021,Senior/Pensioner,Light Rail,181710.0
Jan-2021,Sgl Trip LR Adult,Light Rail,918.0
Jan-2021,Sgl Trip LR Child/Youth,Light Rail,987.0
Jan-2021,Adult,Metro,489531.0
Jan-2021,CTP,Metro,180974.0
Jan-2021,Child/Youth,Metro,105764.0
Jan-2021,Concession,Metro,67660.0
Jan-2021,Day Pass without SAF,Metro,6.0
Jan-2021,Employee,Metro,6574.0
Jan-2021,Free Travel,Metro,812.0
Jan-2021,School Student,Metro,5223.0
Jan-2021,Senior/Pensioner,Metro,62489.0
Jan-2021,Sgl Trip Rail Adult,Metro,1901.0
Jan-2021,Sgl Trip Rail Child/Youth,Metro,3751.0
Jan-2021,Adult,Train,7869191.0
Jan-2021,CTP,Train,2686459.0
Jan-2021,Child/Youth,Train,715610.0
Jan-2021,Concession,Train,628940.0
Jan-2021,Day Pass Child/Youth w/o SAF,Train,1.0
Jan-2021,Day Pass without SAF,Train,721.0
Jan-2021,Employee,Train,205188.0
Jan-2021,Free Travel,Train,13909.0
Jan-2021,School Student,Train,50576.0
Jan-2021,Senior/Pensioner,Train,1384427.0
Jan-2021,Sgl Trip Rail Adult,Train,31739.0
Jan-2021,Sgl Trip Rail Child/Youth,Train,29775.0
Feb-2021,Adult,Bus,5907430.0
Feb-2021,Adult Single Bus Trip 1,Bus,152.0
Feb-2021,Adult Single Bus Trip 2,Bus,33.0
Feb-2021,Adult Single Bus Trip 3,Bus,11.0
Feb-2021,CTP,Bus,2714548.0
Feb-2021,Child/Youth,Bus,737454.0
Feb-2021,Child/Youth Single Bus Trip 1,Bus,3.0
Feb-2021,Child/Youth Single Bus Trip 3,Bus,2.0
Feb-2021,Concession,Bus,707314.0
Feb-2021,Day Pass Child/Youth w/o SAF,Bus,15.0
Feb-2021,Day Pass without SAF,Bus,667.0
Feb-2021,Employee,Bus,55329.0
Feb-2021,Free Travel,Bus,26110.0
Feb-2021,On Demand,Bus,18068.0
Feb-2021,School Student,Bus,1989485.0
Feb-2021,Senior/Pensioner,Bus,2808255.0
Feb-2021,Adult,Ferry,218010.0
Feb-2021,CTP,Ferry,148965.0
Feb-2021,Child/Youth,Ferry,25386.0
Feb-2021,Concession,Ferry,15515.0
Feb-2021,Day Pass without SAF,Ferry,6.0
Feb-2021,Employee,Ferry,3479.0
Feb-2021,Free Travel,Ferry,1444.0
Feb-2021,School Student,Ferry,9873.0
Feb-2021,Senior/Pensioner,Ferry,118035.0
Feb-2021,Sgl Trip Ferry Adult,Ferry,4346.0
Feb-2021,Sgl Trip Ferry Child/Youth,Ferry,2201.0
Feb-2021,Adult,Light Rail,759987.0
Feb-2021,CTP,Light Rail,385649.0
Feb-2021,Child/Youth,Light Rail,67431.0
Feb-2021,Concession,Light Rail,159731.0
Feb-2021,Day Pass without SAF,Light Rail,21.0
Feb-2021,Employee,Light Rail,5960.0
Feb-2021,Free Travel,Light Rail,1983.0
Feb-2021,School Student,Light Rail,52130.0
Feb-2021,Senior/Pensioner,Light Rail,228925.0
Feb-2021,Sgl Trip LR Adult,Light Rail,884.0
Feb-2021,Sgl Trip LR Child/Youth,Light Rail,506.0
Feb-2021,Adult,Metro,642411.0
Feb-2021,CTP,Metro,236161.0
Feb-2021,Child/Youth,Metro,77584.0
Feb-2021,Concession,Metro,104930.0
Feb-2021,Day Pass without SAF,Metro,10.0
Feb-2021,Employee,Metro,7230.0
Feb-2021,Free Travel,Metro,1117.0
Feb-2021,School Student,Metro,103196.0
Feb-2021,Senior/Pensioner,Metro,85141.0
Feb-2021,Sgl Trip Rail Adult,Metro,2486.0
Feb-2021,Sgl Trip Rail Child/Youth,Metro,2792.0
Feb-2021,Adult,Train,9681207.0
Feb-2021,CTP,Train,3440694.0
Feb-2021,Child/Youth,Train,556563.0
Feb-2021,Concession,Train,980597.0
Feb-2021,Day Pass Child/Youth w/o SAF,Train,3.0
Feb-2021,Day Pass without SAF,Train,605.0
Feb-2021,Employee,Train,221297.0
Feb-2021,Free Travel,Train,20426.0
Feb-2021,School Student,Train,1037993.0
Feb-2021,Senior/Pensioner,Train,1758361.0
Feb-2021,Sgl Trip Rail Adult,Train,44261.0
Feb-2021,Sgl Trip Rail Child/Youth,Train,23446.0
Mar-2021,Adult,Bus,6661997.0
Mar-2021,Adult Single Bus Trip 1,Bus,92.0
Mar-2021,Adult Single Bus Trip 2,Bus,35.0
Mar-2021,Adult Single Bus Trip 3,Bus,19.0
Mar-2021,CTP,Bus,3112024.0
Mar-2021,Child/Youth,Bus,697395.0
Mar-2021,Concession,Bus,1076821.0
Mar-2021,Day Pass Child/Youth w/o SAF,Bus,31.0
Mar-2021,Day Pass without SAF,Bus,725.0
Mar-2021,Employee,Bus,62780.0
Mar-2021,Free Travel,Bus,29437.0
Mar-2021,On Demand,Bus,21078.0
Mar-2021,School Student,Bus,2153901.0
Mar-2021,Senior/Pensioner,Bus,3215739.0
Mar-2021,Adult,Ferry,237686.0
Mar-2021,CTP,Ferry,165859.0
Mar-2021,Child/Youth,Ferry,31065.0
Mar-2021,Concession,Ferry,16842.0
Mar-2021,Day Pass without SAF,Ferry,16.0
Mar-2021,Employee,Ferry,3991.0
Mar-2021,Free Travel,Ferry,1492.0
Mar-2021,School Student,Ferry,10491.0
Mar-2021,Senior/Pensioner,Ferry,133259.0
Mar-2021,Sgl Trip Ferry Adult,Ferry,6248.0
Mar-2021,Sgl Trip Ferry Child/Youth,Ferry,3014.0
Mar-2021,Adult,Light Rail,801365.0
Mar-2021,CTP,Light Rail,413285.0
Mar-2021,Child/Youth,Light Rail,52309.0
Mar-2021,Concession,Light Rail,229557.0
Mar-2021,Day Pass without SAF,Light Rail,27.0
Mar-2021,Employee,Light Rail,6407.0
Mar-2021,Free Travel,Light Rail,2132.0
